cell_id,x_spring,y_spring,Potential,Pr_Er,Pr_Gr,Pr_Ly,Pr_DC,Pr_Mk,Pr_Mo,Pr_Ba
bBM4719,-410.33,221.74,22.213,0.31801,0.082977,0.072929,0.097129,0.16157,0.051731,0.21565
bBM4720,117.29,-80.299,21.345,0.0075705,0.81184,0.013792,0.034754,0.0032395,0.12443,0.0043819
bBM4721,299.17,-1435.1,-93.355,9.7037e-15,1,4.8274e-16,2.4909e-15,2.7837e-17,8.2172e-16,0
bBM4722,-341.85,194.32,21.576,0.25462,0.23861,0.029492,0.034392,0.023996,0.045853,0.37304
bBM4723,-1011.5,49.639,19.552,0.99948,7.1062e-05,0.00021435,5.7502e-05,4.3909e-05,4.7486e-05,8.8153e-05
bBM4724,-1097.2,-638.09,-70.618,1,1.7973e-15,2.2155e-15,8.9999e-16,1.147e-15,1.1737e-15,0
bBM4725,-35.639,32.628,21.826,0.028729,0.6859,0.030322,0.053557,0.018084,0.14998,0.033426
bBM4726,-910.43,137.27,20.798,0.98858,0.0013145,0.005598,0.0010235,0.00097119,0.00070141,0.0018133
bBM4727,41.267,70.42,21.688,0.011531,0.22944,0.03728,0.11031,0.0059631,0.59908,0.0063993
bBM4728,-304.91,364.43,21.6,0.094991,0.05,0.048893,0.18748,0.51882,0.041069,0.058745
bBM4729,-1096.9,-359.47,-31.278,1,6.2425e-15,6.6232e-16,1.2439e-15,3.4491e-16,4.2326e-15,7.2482e-17
bBM4730,-1087.6,-1201.7,-195.16,1,3.7408e-15,1.7373e-15,8.1957e-16,4.9687e-16,3.7631e-15,1.8047e-16
bBM4731,-1071.6,-118.69,4.1892,1,7.3477e-15,1.1246e-15,3.5229e-16,4.5465e-17,1.585e-15,1.5669e-17
bBM4732,-311.29,436.18,21.488,0.10381,0.054308,0.048168,0.13024,0.55342,0.044383,0.06567
bBM4733,-893.66,110.19,20.796,0.98558,0.0016871,0.0064726,0.0014244,0.0013969,0.00088267,0.0025607
bBM4734,-959.59,89.602,20.367,0.99626,0.00046167,0.0017796,0.00037637,0.00030123,0.00026191,0.00055634
bBM4735,-216.71,200.63,22.461,0.1277,0.16242,0.12609,0.1527,0.13858,0.13639,0.15612
bBM4736,380.61,-730.77,7.1387,7.6781e-15,1,1.22e-15,3.7713e-15,1.2873e-15,4.4738e-15,5.1688e-16
bBM4737,-77.333,137.43,22.281,0.058237,0.22401,0.10654,0.12135,0.044905,0.402,0.042965
bBM4738,-181.21,197.66,22.532,0.10877,0.21596,0.14848,0.14356,0.10136,0.16429,0.11758
bBM4739,-648.11,173.62,21.849,0.7578,0.028764,0.056495,0.028953,0.04379,0.015078,0.069117
bBM4740,-930.05,151.43,20.651,0.99197,0.00099096,0.0036304,0.00079068,0.00073987,0.00053023,0.0013515
bBM4741,-80.825,76.843,21.685,0.026988,0.60138,0.020444,0.11669,0.014706,0.10971,0.11008
bBM4742,-765.01,141.29,21.462,0.90842,0.012111,0.027242,0.010338,0.011495,0.0057254,0.024667
bBM4744,324.82,-1292,-67.645,3.4451e-15,1,5.6383e-18,2.0269e-15,1.7777e-17,2.086e-15,0
bBM4745,-81.684,543.15,15.694,3.6309e-07,4.4995e-07,0.99995,5.3698e-05,4.9006e-08,3.1674e-07,5.4003e-08
bBM4746,-973.6,78.745,20.067,0.99852,0.00019587,0.00066762,0.00014827,0.00012541,0.00011215,0.00022578
bBM4747,-92.695,486.11,17.262,8.3341e-06,2.0065e-05,0.99949,0.00047144,1.4391e-06,1.0159e-05,1.5887e-06
bBM4749,-925.13,109.17,20.588,0.99236,0.00098806,0.0034775,0.00073901,0.00067324,0.00051477,0.0012446
bBM4750,299.88,-1444.3,-94.184,7.3073e-15,1,1.9228e-15,1.2075e-15,6.4943e-17,1.035e-15,0
bBM4751,-144.24,179.26,22.551,0.10214,0.18345,0.1336,0.13848,0.10131,0.25538,0.08564
bBM4752,-362.62,198.22,22.329,0.22952,0.098715,0.076216,0.13875,0.14341,0.065265,0.24813
bBM4753,-204.59,155.34,22.438,0.0968,0.1247,0.13301,0.30316,0.10406,0.1609,0.077357
bBM4754,-209.72,231.84,22.544,0.11781,0.13494,0.20979,0.15212,0.13108,0.13632,0.11795
bBM4755,-169.02,190.48,22.522,0.10151,0.1661,0.14909,0.1847,0.099837,0.19893,0.099829
bBM4756,-891.42,-1519,-334.82,1,2.0093e-15,4.1785e-16,2.7736e-15,7.1317e-16,2.4066e-15,1.6564e-15
bBM4757,-538.6,195.18,22.093,0.50369,0.064491,0.064043,0.054196,0.072968,0.032547,0.20807
bBM4758,-936.82,117.36,20.43,0.9927,0.0010724,0.003389,0.00064196,0.00063352,0.00042675,0.0011318
bBM4759,-242.86,176.83,22.436,0.11321,0.11676,0.086804,0.28346,0.16455,0.10157,0.13364
bBM4760,236.67,-286.46,19.309,0.00012204,0.99339,0.00013433,0.0050794,2.4478e-05,0.0011601,8.7416e-05
bBM4761,-908.08,-1508.9,-331.58,1,3.9902e-16,3.2184e-17,7.6625e-17,9.5579e-17,5.8089e-16,7.1066e-17
bBM4762,-1101,-1142.8,-175.84,1,1.7925e-15,6.0021e-16,1.6895e-15,7.5872e-16,2.9132e-15,5.4636e-16
bBM4763,152.32,-172.19,20.375,0.0014314,0.97987,0.0012383,0.0046277,0.00050493,0.009769,0.0025565
bBM4765,-98.916,474.93,17.296,9.3001e-06,8.4351e-06,0.98291,0.017063,1.2918e-06,5.8479e-06,1.7089e-06
bBM4766,-645.29,178.42,21.829,0.73414,0.033808,0.040094,0.026676,0.032481,0.015655,0.11714
bBM4767,-1022.3,59.81,19.415,0.99926,6.7888e-05,0.0001772,0.00034323,3.7488e-05,4.3223e-05,7.5546e-05
bBM4768,-1031.7,-8.745,17.501,1,1.6188e-07,4.9079e-07,1.409e-07,9.548e-08,1.0558e-07,1.7733e-07
bBM4769,-953.18,-1446,-294.43,1,3.5877e-15,1.6802e-15,4.1109e-16,4.2635e-16,3.1657e-15,0
bBM4770,-903.75,115.93,20.732,0.98886,0.0013498,0.0050987,0.001068,0.0010151,0.00069243,0.0019136
bBM4771,-175.81,220.62,22.593,0.10688,0.15353,0.1904,0.15985,0.10379,0.17554,0.11002
bBM4772,-158.92,180.85,22.537,0.10826,0.16972,0.13942,0.14852,0.12628,0.22183,0.085972
bBM4773,-1065.2,74.756,19.252,0.99973,3.8965e-05,0.00011246,3.077e-05,2.2182e-05,2.3131e-05,4.1882e-05
bBM4775,-339.81,240.94,22.047,0.1161,0.14831,0.050212,0.080224,0.072953,0.056255,0.47595
bBM4776,-328.98,233.55,22.153,0.2129,0.094862,0.073678,0.18079,0.22246,0.064279,0.15103
bBM4778,-942.86,133.59,20.583,0.9931,0.000844,0.0032112,0.00068838,0.00060649,0.00043362,0.0011172
bBM4779,-785.62,134.81,21.344,0.92946,0.013821,0.022858,0.0070623,0.0076189,0.0051814,0.013995
bBM4780,42.637,-22.626,21.46,0.011756,0.78808,0.024997,0.034953,0.0065998,0.12504,0.0085781
bBM4781,-1098.2,-462.47,-44.517,1,0,2.0386e-15,3.8585e-16,8.4601e-16,2.1443e-16,0
bBM4782,111.31,-97.588,20.948,0.0044769,0.92222,0.021484,0.013291,0.001626,0.034188,0.0027196
bBM4783,196.56,-1540.1,-130.46,7.3257e-17,1,3.2076e-16,1.4099e-18,0,8.9467e-17,0
bBM4784,-920.77,85.662,20.547,0.99333,0.00076981,0.0033021,0.00060574,0.0005579,0.00039411,0.0010444
bBM4785,-1083.3,-1255.1,-203.07,1,6.7222e-16,1.4514e-15,1.8627e-15,1.2364e-15,2.7883e-15,5.7995e-16
bBM4786,-965.95,139.38,20.343,0.99574,0.00066634,0.0016409,0.00043724,0.00040126,0.00038784,0.00072599
bBM4788,-126.83,143.74,22.209,0.060897,0.36817,0.065485,0.10409,0.063563,0.26254,0.075256
bBM4789,-190.36,139.87,22.412,0.14203,0.1368,0.10669,0.29656,0.072017,0.17422,0.071672
bBM4790,319.56,-469.51,16.534,3.3229e-07,0.99999,4.2138e-07,3.6563e-06,6.7102e-08,2.9981e-06,2.5035e-07
bBM4791,-1041.4,-17.107,16.729,1,2.0945e-08,2.0345e-07,1.8087e-08,1.1137e-08,1.2912e-08,2.048e-08
bBM4792,-803.95,131.78,21.317,0.94084,0.0065436,0.022441,0.0064398,0.0069066,0.003253,0.013577
bBM4793,-1112.3,-833.16,-103.5,1,2.7383e-15,1.1868e-16,1.676e-16,0,1.5898e-15,3.339e-17
bBM4795,-911.26,109.97,20.553,0.99094,0.0009865,0.0044022,0.00081228,0.00082495,0.00051491,0.001519
bBM4796,-1098.1,-705.64,-78.481,1,0,2.2793e-15,6.8381e-16,1.1239e-15,1.7182e-16,0
bBM4797,-1060.9,-76.606,8.3557,1,8.1925e-15,1.2096e-15,6.1708e-16,5.2925e-17,3.9953e-15,0
bBM4799,-889.96,108.01,20.716,0.98699,0.0016039,0.0054364,0.0013381,0.0013408,0.00077162,0.0025188
bBM4800,84.008,309,5.9873,6.8937e-14,1.2372e-12,1.2983e-11,1,6.7893e-14,4.2602e-12,3.3555e-14
bBM4801,234.39,136.26,19.987,0.001238,0.0092673,0.0014614,0.049706,0.00047067,0.93731,0.0005475
bBM4802,-961.43,-1433.5,-296.45,1,2.8279e-15,3.7585e-16,1.6046e-15,9.7774e-16,2.1114e-15,6.6486e-16
bBM4803,398.24,-820.82,-0.51898,1.5872e-15,1,4.5363e-15,3.0366e-16,9.6426e-18,1.237e-15,4.0035e-17
bBM4804,-1084.4,-236.83,-15.023,1,2.7511e-15,1.4846e-16,1.8221e-16,0,1.5811e-15,0
bBM4805,-34.62,107.7,21.912,0.022677,0.10771,0.03227,0.084825,0.015739,0.72163,0.01515
bBM4806,-527.73,401.05,21.252,0.076747,0.064256,0.019302,0.026196,0.028346,0.019903,0.76525
bBM4807,-898.01,-1517.6,-337.88,1,1.5691e-15,1.4407e-15,3.8915e-16,3.6665e-16,4.7708e-15,0
bBM4809,42.262,3.2132,21.537,0.013262,0.65605,0.029117,0.050679,0.007765,0.23385,0.0092789
bBM4810,290.46,-1454.5,-96.027,4.535e-15,1,9.6859e-16,4.1127e-15,1.5524e-16,1.4349e-15,1.2422e-15
bBM4812,-946.13,85.004,20.264,0.99525,0.00053628,0.0013973,0.00044296,0.00038428,0.00031336,0.0016766
bBM4813,-1086.4,-55.092,13.448,1,1.3774e-10,3.3174e-10,9.2346e-11,6.8048e-11,1.0823e-10,1.184e-10
bBM4814,-346.1,203.19,22.203,0.21878,0.11288,0.11047,0.11383,0.22867,0.070499,0.14487
bBM4815,-170.96,217.55,22.388,0.070531,0.10021,0.45561,0.12654,0.062931,0.11889,0.065293
bBM4816,-1099.6,-697.52,-79.635,1,3.1088e-15,5.7129e-16,3.0454e-16,6.1475e-16,3.2864e-15,1.3633e-16
bBM4818,295.73,-1482.9,-99.026,1.0109e-15,1,2.3893e-16,1.4617e-17,4.2499e-17,4.6754e-16,0
bBM4819,-329.17,259.3,22.226,0.19133,0.089755,0.074059,0.12926,0.28078,0.064654,0.17016
bBM4820,-1117.2,-890.96,-112.02,1,5.3691e-15,1.6829e-16,1.595e-15,4.9061e-17,1.9569e-15,0
bBM4821,-157.72,211.56,22.579,0.096502,0.14236,0.18923,0.1724,0.095559,0.216,0.087942
bBM4822,-955.89,77.445,20.17,0.99747,0.00036382,0.0010936,0.00028127,0.00021567,0.00017201,0.00040561
bBM4823,-875.26,147.5,20.856,0.98224,0.0020943,0.0075075,0.0018258,0.0019382,0.0010431,0.0033509
bBM4824,-541.34,202.63,22.061,0.44706,0.064505,0.063527,0.051341,0.065047,0.030215,0.2783
bBM4825,291.07,-1478.6,-99.163,1.5264e-16,1,1.1196e-16,2.5357e-15,2.1476e-16,1.7283e-15,0
bBM4826,341.36,121.41,20.244,0.0013862,0.026062,0.002933,0.018321,0.00042438,0.95025,0.00062114
bBM4827,-1030.4,15.728,18.483,0.99996,5.2922e-06,1.6676e-05,4.1978e-06,3.1993e-06,3.5998e-06,5.9977e-06
bBM4828,-157.01,224.44,22.563,0.086482,0.13254,0.2833,0.15718,0.085659,0.17079,0.084055
bBM4829,-1063.9,96.361,19.55,0.99947,7.9452e-05,0.00022659,5.7461e-05,4.3111e-05,4.1559e-05,8.0787e-05
bBM4830,-910.94,148.96,20.821,0.98901,0.0013949,0.0048129,0.0010942,0.001029,0.00076004,0.0019001
bBM4831,220.09,-1522,-123.83,2.1045e-15,1,1.2793e-16,6.9187e-16,0,6.8163e-16,3.6146e-16
bBM4832,-899.15,138.62,20.715,0.98785,0.0017337,0.0046626,0.0012817,0.0012803,0.00076988,0.0024258
bBM4833,-904.97,-1511.3,-335.45,1,3.413e-15,1.0459e-15,2.7126e-15,1.2778e-15,1.7715e-15,1.6281e-15
bBM4835,-925.66,140.3,20.656,0.99,0.0011826,0.0045553,0.00094688,0.00091649,0.00067566,0.0017204
bBM4836,-189.56,226.81,22.422,0.077306,0.092919,0.45636,0.10411,0.067395,0.10926,0.092647
bBM4837,-894.16,-1512.6,-348.13,1,5.2056e-16,9.1503e-17,2.4122e-17,8.787e-17,1.3791e-16,1.4858e-17
bBM4838,-1060.4,-89.905,5.9452,1,2.109e-14,1.845e-15,2.8264e-16,5.7293e-17,3.4273e-15,0
bBM4839,-147.36,202.79,22.455,0.070544,0.14838,0.23878,0.15018,0.069181,0.22978,0.093161
bBM4840,-104.06,506.89,16.555,2.6351e-06,2.7291e-06,0.99984,0.00015547,2.9698e-07,1.6695e-06,3.1766e-07
bBM4841,-995.32,93.328,20.114,0.99771,0.00032591,0.00092718,0.0002475,0.00019054,0.0002379,0.00036336
bBM4843,-257.52,227.25,22.377,0.15136,0.12252,0.1044,0.15853,0.23172,0.10894,0.12253
bBM4844,31.996,262.1,13.014,7.1775e-10,2.9065e-08,1.6589e-07,1,1.0206e-09,3.0454e-08,4.1894e-10
bBM4845,-1076.8,-1267.5,-209.09,1,3.9053e-15,2.3474e-15,1.4575e-15,5.559e-16,4.2658e-15,1.0635e-16
bBM4846,-977.36,41.589,19.822,0.99896,0.00014341,0.00044816,0.00011399,9.1306e-05,7.7519e-05,0.00016861
bBM4848,-189.12,186.37,22.479,0.10764,0.16049,0.14277,0.21451,0.1064,0.17119,0.096983
bBM4849,-168.83,234.65,22.523,0.090143,0.11044,0.35818,0.14781,0.076873,0.13733,0.079219
bBM4850,-833.55,143.74,21.111,0.9637,0.0043932,0.013983,0.003959,0.0044495,0.0021519,0.0073591
bBM4851,-675.68,173.94,21.776,0.78177,0.02459,0.055815,0.031182,0.049624,0.015059,0.041956
bBM4852,-988.55,96.449,20.073,0.99784,0.0002756,0.001025,0.00020567,0.00016799,0.000177,0.00030742
bBM4853,-1073.7,-67.582,11.755,1,9.1484e-12,2.2099e-11,6.3691e-12,4.4026e-12,7.6993e-12,7.8549e-12
bBM4854,145.55,94.14,20.408,0.00083062,0.016074,0.0016536,0.02029,0.000386,0.96026,0.00050801
bBM4855,12.591,137.25,19.209,0.0019591,0.012942,0.0036807,0.0169,0.0014791,0.96151,0.0015245
bBM4856,-343.4,261.53,22.183,0.20496,0.082959,0.071282,0.13229,0.30067,0.06186,0.14598
bBM4857,-177.18,210.15,22.593,0.10022,0.14786,0.17657,0.20672,0.10088,0.16843,0.099326
bBM4858,-85.701,537.66,15.834,5.173e-07,6.3856e-07,0.99993,7.2011e-05,7.0439e-08,4.3409e-07,7.8223e-08
bBM4859,-40.164,119.07,21.972,0.025845,0.2166,0.069388,0.086591,0.020404,0.56161,0.01957
bBM4860,-316.13,501.22,21.119,0.087869,0.045885,0.040515,0.12526,0.60662,0.036912,0.056935
bBM4861,-1087.6,-1263,-205.75,1,3.4121e-15,2.1288e-15,7.2414e-16,3.6496e-16,3.5586e-15,1.4585e-17
bBM4862,-191.68,183.42,22.387,0.09646,0.20092,0.21952,0.12152,0.11828,0.1428,0.1005
bBM4863,263.47,97.8,20.956,0.0029485,0.052645,0.0048351,0.033784,0.00096507,0.90361,0.0012124
bBM4864,-725.07,158.83,21.557,0.89182,0.014434,0.031277,0.012809,0.015823,0.0072373,0.026602
bBM4865,281.41,91.713,21.036,0.0026185,0.064289,0.004599,0.039186,0.00085516,0.88727,0.0011853
bBM4867,-1128.5,-972.81,-123.86,1,1.6303e-16,2.496e-15,2.3981e-15,1.5061e-15,3.4005e-15,1.4761e-15
bBM4868,-1099.9,-1145.6,-175.92,1,2.8734e-15,1.618e-16,4.8958e-16,0,1.0322e-15,3.4522e-18
bBM4870,-1075.4,28.919,17.476,1,1.4981e-07,3.7885e-07,1.1061e-07,7.4929e-08,1.0043e-07,1.3699e-07
bBM4872,54.356,5.5089,21.515,0.025719,0.50363,0.015328,0.040008,0.0051352,0.38964,0.02054
bBM4873,-380.74,240.51,22.121,0.37934,0.067398,0.066971,0.10675,0.24218,0.051887,0.085464
bBM4874,-73.081,133.52,22.195,0.051875,0.18385,0.10638,0.12204,0.048771,0.45053,0.036551
bBM4876,-1092.5,-1238,-199.71,1,5.9803e-15,5.6205e-17,9.796e-16,8.1367e-16,4.4679e-15,0
bBM4877,-1100.4,-682.19,-78.234,1,4.7311e-15,8.89e-16,1.1318e-15,4.5254e-16,3.8016e-15,4.1221e-17
bBM4878,-702.4,165.56,21.606,0.86305,0.014893,0.050324,0.016242,0.020368,0.0086044,0.026519
bBM4879,-416.72,245.5,22.081,0.18203,0.10358,0.058328,0.078854,0.065255,0.041274,0.47068
bBM4881,-1090.2,-1208.3,-193.67,1,5.9379e-17,1.714e-15,1.5609e-15,1.3001e-15,2.3271e-15,5.1625e-16
bBM4882,-601.15,190.88,21.984,0.58625,0.049914,0.065863,0.038641,0.05058,0.02336,0.1854
bBM4883,-807.93,149.17,21.274,0.94912,0.006098,0.018314,0.0060924,0.0060998,0.0030666,0.011206
bBM4884,-623.82,181.54,21.88,0.71329,0.03493,0.051445,0.035212,0.054621,0.019268,0.091237
bBM4885,-133.54,171.05,22.466,0.086468,0.14813,0.12168,0.12513,0.086613,0.36579,0.0662
bBM4886,-1092.2,-1241.2,-200.98,1,3.1608e-15,9.8836e-18,8.8258e-16,0,2.1934e-15,1.8161e-16
bBM4887,-215.53,226.98,22.539,0.11412,0.13411,0.21285,0.14941,0.13381,0.13221,0.12349
bBM4888,-266.07,181.81,22.36,0.16305,0.12263,0.11042,0.16043,0.22617,0.12089,0.096404
bBM4889,-1101.5,-650.25,-74.701,1,4.6967e-15,9.6119e-17,1.3894e-16,0,6.5064e-16,0
bBM4890,-103,495.43,16.712,1.4922e-06,1.8445e-06,0.99973,0.00026719,2.0757e-07,1.1398e-06,2.2767e-07
bBM4891,-982.07,48.976,19.759,0.99573,0.0012525,0.00036811,0.00027055,0.00017145,0.0020363,0.00017102
bBM4892,-173.4,113.69,21.36,0.02995,0.57794,0.012895,0.032919,0.011674,0.048821,0.2858
bBM4893,-959.67,103.67,20.419,0.99501,0.00062714,0.0022373,0.00056091,0.00043516,0.00034403,0.00078755
bBM4894,-450.24,209.33,22.197,0.34491,0.082747,0.07222,0.075577,0.097246,0.043666,0.28363
bBM4895,-1073.5,88.093,19.297,0.99968,4.5107e-05,0.00014102,3.5935e-05,2.5648e-05,2.4489e-05,4.7982e-05
bBM4897,-900.99,-1511.6,-331.15,1,1.3861e-15,3.2036e-16,1.9848e-15,5.1773e-16,1.4074e-15,1.7321e-15
bBM4898,-65.249,106.86,22.157,0.051416,0.33272,0.089408,0.13478,0.041254,0.31261,0.037811
bBM4899,-1109.8,-774.81,-92.21,1,2.8383e-15,3.3084e-16,1.3445e-16,4.1832e-18,1.5052e-15,5.3358e-18
bBM4900,-456.96,343.32,20.375,0.051446,0.074767,0.014821,0.01961,0.019103,0.01884,0.80141
bBM4901,-1116.3,-902.54,-111.97,1,4.5042e-15,9.7805e-17,1.5536e-16,6.4776e-18,1.0873e-15,0
bBM4902,-178.59,233.91,22.649,0.10757,0.14726,0.19205,0.16937,0.10845,0.16682,0.10847
bBM4903,175.59,39.719,21.341,0.0058178,0.27276,0.0095795,0.037459,0.0020827,0.6692,0.003103
bBM4904,-192.69,218.33,22.549,0.15866,0.13887,0.14887,0.15939,0.12211,0.16277,0.10932
bBM4905,-567.23,460.08,19.617,0.035685,0.041189,0.0095876,0.01332,0.013266,0.0111,0.87585
bBM4906,-187.48,216.29,22.571,0.11786,0.15745,0.17058,0.15515,0.11105,0.1697,0.11821
bBM4907,196.23,-1556,-129.85,2.1741e-15,1,7.4712e-17,5.2428e-18,0,0,0
bBM4908,-213.65,167.51,22.406,0.14418,0.16741,0.11347,0.15555,0.16251,0.14929,0.10759
bBM4910,-167.95,156.41,22.46,0.11936,0.19551,0.11637,0.12929,0.13786,0.2171,0.084516
bBM4912,-276.56,200.66,22.378,0.13271,0.10125,0.081876,0.1975,0.27851,0.086762,0.12139
bBM4913,-350.65,293.16,21.99,0.20577,0.066228,0.059432,0.13174,0.37667,0.051503,0.10866
bBM4914,-1107.3,-760.59,-90.475,1,4.1759e-15,2.0681e-15,1.3291e-15,1.9338e-16,2.6726e-15,1.8969e-17
bBM4915,-1076.8,-115.76,3.4841,1,5.7216e-15,3.6664e-16,1.1333e-16,8.0491e-17,8.6694e-16,0
bBM4916,-213.15,237.18,22.602,0.12003,0.13875,0.15975,0.16626,0.13284,0.14368,0.13868
bBM4917,-212.21,202.17,22.495,0.12225,0.13535,0.1187,0.21327,0.17155,0.13919,0.099696
bBM4918,-130.72,202.24,22.504,0.073608,0.13328,0.22604,0.15953,0.071222,0.27138,0.064939
bBM4919,-438.27,182.96,22.177,0.4306,0.072743,0.091104,0.092993,0.11102,0.043353,0.15819
bBM4920,-1060.1,24.551,18.645,0.99994,8.2538e-06,2.4454e-05,7.4466e-06,4.6349e-06,5.8677e-06,8.7398e-06
bBM4921,-365.84,213.15,22.311,0.1997,0.10253,0.074884,0.13617,0.11625,0.062108,0.30835
bBM4922,-1105.8,-795.46,-91.223,1,6.4532e-16,2.0904e-16,1.3411e-15,1.3252e-15,1.4744e-15,0
bBM4923,-916.34,-1495.8,-325.15,1,1.051e-14,3.0395e-15,6.6608e-16,8.9513e-16,6.0127e-15,0
bBM4924,-224.64,224.66,22.545,0.12243,0.14586,0.13186,0.14766,0.1256,0.1342,0.1924
bBM4925,267.81,-1490.2,-101.48,3.3151e-16,1,1.9006e-16,1.5092e-15,5.5028e-17,1.3434e-16,5.7685e-16
bBM4926,199.88,-1546,-131.38,3.3722e-15,1,5.9246e-17,4.6533e-16,0,1.4727e-15,0
bBM4927,-206.57,218.31,22.507,0.11071,0.15326,0.12371,0.19819,0.12087,0.13357,0.15969
bBM4928,-317.53,248.71,22.197,0.15858,0.09357,0.16536,0.12445,0.2337,0.065023,0.15932
bBM4929,-113.52,301.64,19.548,0.002213,0.0047498,0.98913,0.0018782,0.00020123,0.0015765,0.0002557
bBM4930,-156.4,176.83,22.519,0.10432,0.19484,0.12614,0.13668,0.1258,0.21646,0.095757
bBM4931,-387.03,246.26,22.076,0.29625,0.073109,0.064488,0.11335,0.27018,0.053262,0.12937
bBM4932,204.93,76.748,21.102,0.0039417,0.1247,0.0059872,0.031945,0.0014215,0.82998,0.0020228
bBM4933,-493.81,203.6,22.072,0.48486,0.055861,0.093792,0.078214,0.13113,0.034966,0.12118
bBM4934,-1031.9,98.539,19.839,0.99897,0.00013891,0.00045107,0.00011611,8.6179e-05,7.578e-05,0.00016177
bBM4935,-1107.1,-812.26,-94.779,1,4.7033e-16,1.8951e-15,2.0387e-15,9.6484e-16,2.4508e-15,8.6723e-16
bBM4936,-200.57,218.89,22.578,0.10652,0.16312,0.15985,0.17967,0.097902,0.14432,0.14862
bBM4937,-970.28,123.21,20.173,0.99723,0.00035642,0.0011849,0.00029306,0.00027056,0.00018145,0.00048479
bBM4938,-689,169.81,21.644,0.85662,0.017798,0.038711,0.0176,0.02492,0.0094935,0.034861
bBM4939,330.81,-555.69,14.09,1.9627e-09,1,3.828e-09,9.9912e-09,1.4171e-09,9.5425e-09,1.7908e-09
bBM4940,-1094.7,-396.62,-37.3,1,6.0763e-15,6.2461e-18,1.3096e-17,0,2.1956e-15,0
bBM4941,-1109.5,-815.4,-98.079,1,2.5784e-15,1.9422e-16,5.3893e-17,0,1.6031e-15,1.0737e-17
bBM4942,205.86,-1537.9,-130.8,3.4702e-16,1,0,5.0784e-18,4.5283e-18,1.2514e-15,5.4922e-16
bBM4943,-318.3,312.98,22.007,0.15677,0.074687,0.06437,0.12891,0.4214,0.058679,0.095188
bBM4944,-1102.6,-750.22,-84.727,1,2.1243e-15,8.4522e-16,2.0933e-15,3.9733e-16,2.8817e-15,2.3385e-16
bBM4945,-180.91,191.09,22.566,0.13681,0.16209,0.14005,0.15431,0.11805,0.18495,0.10374
bBM4946,-173.6,199.7,22.575,0.10827,0.17171,0.14517,0.17834,0.11276,0.1855,0.098246
bBM4947,-175.24,183.51,22.468,0.09345,0.3285,0.11152,0.14022,0.098393,0.13988,0.088035
bBM4948,-269.33,189.72,22.418,0.19711,0.13125,0.11033,0.18182,0.12386,0.10699,0.14863
bBM4949,36.351,276.45,10.97,2.2043e-11,2.5857e-10,4.3866e-09,1,6.5216e-11,2.8335e-10,1.31e-11
bBM4950,332.84,-477.49,16.124,1.2944e-07,1,1.7083e-07,1.0772e-06,2.4181e-08,8.9921e-07,9.101e-08
bBM4951,-311.92,329.26,21.934,0.11491,0.064898,0.061496,0.11614,0.45866,0.049237,0.13466
bBM4952,-729.37,155.42,21.531,0.89367,0.016876,0.03061,0.011752,0.014348,0.0071532,0.025593
bBM4953,331.29,129.74,17.782,0.00043514,0.0015918,0.00021641,0.022766,4.0558e-05,0.9749,5.338e-05
bBM4954,-131.61,185.53,22.381,0.062889,0.24434,0.13418,0.20572,0.058252,0.22977,0.064848
bBM4955,-748.87,153.3,21.421,0.92129,0.013045,0.020482,0.0091567,0.010976,0.0055092,0.019537
bBM4956,-331.32,279.69,22.135,0.17888,0.080653,0.071638,0.13416,0.34696,0.061461,0.12625
bBM4957,-201.92,204.27,22.54,0.11479,0.169,0.1448,0.15762,0.15117,0.15615,0.10646
bBM4958,-337.66,262.55,22.243,0.17099,0.10072,0.095661,0.11738,0.24386,0.06576,0.20563
bBM4959,-1041,-4.909,17.471,1,5.8289e-07,1.6993e-06,4.2246e-07,3.2098e-07,3.1856e-07,5.9722e-07
bBM4960,-3.9775,10.887,21.608,0.021146,0.75573,0.017831,0.035722,0.012342,0.11918,0.038047
bBM4961,-1098.8,-1168.3,-182.23,1,4.1787e-15,2.1738e-15,1.9209e-15,2.2772e-15,1.8731e-15,1.3123e-15
bBM4962,-133.53,156.91,22.384,0.08295,0.24052,0.11455,0.15082,0.076963,0.25449,0.079697
bBM4963,266.61,-1507.9,-105.16,4.6464e-15,1,2.8829e-15,2.764e-17,2.0829e-15,2.1792e-15,4.3929e-16
bBM4964,-347.21,183.4,21.898,0.1448,0.33943,0.046965,0.05883,0.052764,0.055935,0.30127
bBM4965,-265.92,184.47,22.219,0.093506,0.067748,0.075383,0.54848,0.077258,0.062205,0.075421
bBM4966,-753.76,142.42,21.515,0.88642,0.011959,0.032799,0.012449,0.016254,0.0060601,0.034059
bBM4967,-1114.1,-847.35,-104.25,1,2.7394e-15,1.6497e-16,1.4184e-16,0,1.1105e-15,2.968e-17
bBM4968,-208.26,174.14,22.528,0.12006,0.1541,0.15504,0.20038,0.1024,0.16178,0.10625
bBM4969,-476.03,311.31,21.706,0.12702,0.074845,0.031663,0.039899,0.042862,0.027773,0.65593
bBM4970,-222.3,151.46,22.477,0.17524,0.15074,0.12285,0.20234,0.10462,0.14536,0.098859
bBM4971,-212.09,175.79,22.412,0.13582,0.18223,0.13109,0.1449,0.14005,0.15468,0.11123
